soil_texture,soil_type,pH,initial_moisture,moisture_after_24hr,drainage_rate,electrical_conductivity,nitrogen,phosphorus,potassium,organic_carbon,temperature,soil_quality_score
Loamy,Black Soil,7.5785784971550205,63.50626931209181,51.30705065934361,12.1992186527482,0.5663578770215302,42.70163393046232,23.789299382745313,260.1173398218166,0.6190769828604789,27.0015024424481,77.37
Silty,Black Soil,8.136430249543636,63.6748258225907,47.9428509402499,15.7319748823408,0.515793072412821,57.448489849747595,11.039425673029449,208.25926706021409,0.7119427179460704,32.090605194509166,70.2
Loamy,Black Soil,8.301728083069792,68.70969123746086,52.42516964466629,16.28452159279457,0.9074125568732561,23.204593855387007,27.896333121210553,209.51847523074724,0.6018350577628419,33.17297769962494,63.48
Silty,Black Soil,8.026402660936114,66.523182845183,47.01813897880733,19.505043866375672,0.5408149910152948,22.414083359622552,14.942064680202929,131.90893602263768,0.7194768565265997,33.71783566592202,66.28
Silty,Black Soil,7.836895791771107,64.19213987358044,42.36108308284653,21.831056790733918,0.8948492535712396,46.34831102003504,19.96391432906278,211.07271018752624,0.5546353747066098,32.19201778272264,68.29
Sandy,Black Soil,8.474793162146783,62.284547413312985,27.32120825274557,34.963339160567415,0.5997712254645726,47.209129697251655,11.443968179583518,106.13050044116122,0.695097705904081,27.576828885112135,60.47
Clayey,Black Soil,8.227169069766308,69.62622956739317,58.5483220295345,11.077907537858664,0.7127466672240377,33.83739970187852,17.420775259692054,297.5299127472116,0.7228119563599944,25.401091914124827,70.11
Clayey,Black Soil,7.93861541918959,73.67031496122449,64.61958710121773,9.05072786000676,0.7433344707123515,54.93692952326642,28.01403728022517,184.34418537469108,0.717577298124541,27.768277972350518,76.16
Sandy,Black Soil,7.710662189005666,65.92350328593362,31.799869829766706,34.123633456166914,0.8157801100462603,49.32452089661124,12.631353702545196,243.16499293641772,0.6868899750690449,34.09032520665641,73.41
Loamy,Black Soil,8.47139509404164,61.79683108870242,48.37157113915915,13.425259949543268,0.9271925466847896,39.69111425792139,14.944621488063541,274.1499802545023,0.554293085812847,29.453052550026655,59.03
Sandy,Black Soil,8.092950851434928,65.1481735392969,36.555839845299246,28.59233369399766,0.6955407683258803,58.7764928934115,15.16266865402255,231.34733290825844,0.5490571617755068,28.251900642246948,67.61
Clayey,Black Soil,8.469821045078545,72.73473125686601,66.81861563183756,5.9161156250284535,0.618025231673232,22.939869893200505,13.395158101750814,203.95478971120355,0.6361368624150918,28.370031764312863,60.47
Clayey,Black Soil,7.74871427258763,73.28883365882609,65.27262099319346,8.016212665632636,0.8533886084427229,26.681676316037994,13.352384325766353,107.3342853867086,0.685143495981209,32.3640201506564,66.77
Sandy,Black Soil,8.344170448969198,66.63804527621805,36.89173651871991,29.74630875749814,0.792677182198376,54.73085122053035,14.116824200735365,122.38392387954558,0.741701045885016,27.697496115169898,65.0
Sandy,Black Soil,8.436605692294961,60.570868560893146,30.259173280882827,30.31169528001032,0.5610549570050134,38.08796113133741,28.6775003505581,163.2312209953501,0.5118030622005529,30.072348086883924,61.4
Sandy,Black Soil,8.486630122958847,60.41572859050392,33.93229658088303,26.483432009620884,0.5024699904672048,58.07247141692956,22.78239875631001,273.58365890400444,0.7895356089308136,29.547398556338592,72.33
Clayey,Black Soil,8.166864257546104,70.1559602857925,61.73403422399406,8.421926061798445,0.5149867949363389,32.31719766364763,24.093615254732935,140.37069042458967,0.5418953764268939,31.734324333249173,65.18
Sandy,Black Soil,8.172602118225127,69.69912046107271,43.76011330317853,25.93900715789418,0.9340711271887527,27.085991577895435,23.85251904452329,267.62305792962206,0.6331250657913714,34.44614219474023,66.92
Sandy,Black Soil,8.117847240201215,66.83248028289646,36.86073264281218,29.971747640084274,0.7853048733194148,21.215482387873475,28.618973910139555,237.90535020631222,0.7606714953436156,31.765133857772465,70.98
Loamy,Black Soil,7.893864405654158,62.15675152397717,46.203438702581224,15.953312821395947,0.5532965151539954,46.313812184121446,29.98827451541333,109.6424077721112,0.6953698931124477,34.771741842213174,73.19
Sandy,Black Soil,8.282385484058274,64.0690796072287,30.36154510385611,33.70753450337259,0.8692246046256633,55.14062245205392,18.082806433020657,165.40663231264773,0.6701048782960004,31.675933855635847,65.21
Clayey,Black Soil,8.297813648858634,73.07845941941258,62.74246347597627,10.33599594343631,0.9089171080875108,24.80836221482434,20.88978195921699,101.15173209962431,0.6306749944438799,28.245858299002702,59.79
Loamy,Black Soil,8.195467206689862,63.66461534871398,49.28757919905845,14.377036149655531,0.7243468113112653,29.5017652349731,17.4650358325868,145.4539254526303,0.6165674303811037,25.731959237684435,61.67
Silty,Black Soil,8.119490346009615,68.03448593381378,48.35699634392867,19.677489589885113,0.6898928900896149,54.53334598287301,20.38163570272436,195.8363755259462,0.6390482131401718,25.256420658064357,70.06
Clayey,Black Soil,7.8988227808969,68.41247827626157,60.75110894476057,7.661369331501,0.7668012733634393,44.316203711737785,25.297665230842565,262.59714774321867,0.6740517107681997,32.181230762264946,75.0
Clayey,Black Soil,7.695777985683546,74.55523695954935,69.42760888081482,5.127628078734531,0.8237373570773014,55.92122195799948,14.869645931525985,285.40690895926133,0.5022688624934426,25.60267390289561,72.51
Silty,Black Soil,7.601420828449217,71.34436026805514,53.8830014573777,17.46135881067744,0.6283882838602539,31.394916078476914,16.14579929852573,260.6051795665327,0.6457615277558977,30.391612766752544,75.0
Clayey,Black Soil,8.216150674223194,68.11307699156004,58.840740508383604,9.272336483176431,0.7067745507626757,24.8754437334779,13.622986990693606,236.22357079299655,0.5817872002200601,26.81438347695627,62.44
Silty,Black Soil,7.6068769230947435,67.2516338366706,47.28831000461358,19.96332383205703,0.6282813918506819,58.517075009503195,19.670912934398494,261.1985099550316,0.6701936658886711,30.50226542156262,79.71
Silty,Black Soil,8.451403342206657,62.43412532854819,43.00206569939003,19.43205962915816,0.9095944297133951,55.36825853393631,14.56159543897865,142.40896798164533,0.6804835460438994,31.10980988850992,61.12
Clayey,Black Soil,8.400023123398011,69.11028469806705,58.231255578,10.879029120067045,0.618435279487241,51.221020609754476,15.496120710962721,264.52286370273566,0.6060264137908155,29.23738253648763,66.59
Sandy,Black Soil,8.123859324676573,66.6754989929147,40.72014585456802,25.95535313834668,0.793304231587737,26.720568309794537,24.73747489888364,272.5594155086457,0.6355303036211688,27.167398000907756,68.33
Sandy,Black Soil,8.141971500443265,60.95714555520162,35.720759694738256,25.236385860463365,0.773348706357035,29.277883844639017,17.81811991811029,218.8952670372346,0.6821282108266342,29.967668588591692,65.14
Silty,Black Soil,8.195144554047594,71.87785520214888,55.92277693425174,15.955078267897136,0.7140998074628073,48.70391062632705,23.84872302648739,298.25119874043764,0.6212956304312877,26.28394289454125,71.91
Loamy,Black Soil,8.078386917006409,61.041096493841664,44.695063591069214,16.34603290277245,0.5397096844944933,23.426329983857222,27.883817493282365,138.3734649437486,0.5822481999679417,28.233715621155206,64.95
Silty,Black Soil,7.569423842746094,64.26656402226988,46.781589881446315,17.48497414082356,0.5338062817961075,52.014260312894464,14.67424163820866,208.0023829209021,0.6557179372724811,33.80079087561458,76.12
Silty,Black Soil,7.824333753115376,68.50877369047194,49.77806918461259,18.73070450585935,0.8347434775990951,59.7655744488467,23.236783796987574,211.55668347400498,0.5999005739174594,32.306505102392464,73.75
Silty,Black Soil,8.06229681587791,66.65205612283718,51.231059724631685,15.420996398205496,0.5876514711788299,47.600195632826626,14.01867377318113,207.16553689461625,0.7872875853516141,25.966764496467196,72.54
Sandy,Black Soil,7.847571524238982,64.50370936258184,31.94207607362938,32.561633288952464,0.8977249803948646,57.087112779178106,14.69284163710907,179.86318316186163,0.6994735173461655,26.524160133304175,70.99
Sandy,Black Soil,8.039957130280559,69.92483502158375,35.65482534234079,34.27000967924295,0.760478988636021,44.94342752011039,11.782488642320333,251.05408409936157,0.7526099883129265,26.27713483635235,71.58
Sandy,Black Soil,8.208744697742976,68.26067630252528,35.44039542582142,32.82028087670386,0.6515641779726643,30.524502796433715,17.20272814943038,117.52854935276771,0.5108481141574286,34.36957823031063,59.69
Silty,Black Soil,7.896981517074283,67.53802240712376,50.3993522325176,17.138670174606162,0.8002971666803087,40.62717710785991,28.387839464288348,199.39269658116604,0.6341607621514507,34.921580148233126,72.18
Loamy,Black Soil,8.430595214643915,68.51424957745095,55.26318649130694,13.251063086144015,0.9087248542455958,35.2249317390632,27.55948640890139,273.61133802149004,0.5349099193656428,33.059254001176214,63.5
Sandy,Black Soil,7.580919283051252,67.90030436307062,39.85351297209021,28.04679139098041,0.5867622574932543,47.79804355609847,16.92199453075571,295.122040171983,0.6208940536295484,31.40972077345332,77.95
Clayey,Black Soil,8.362014482272622,73.2248056363436,67.29713292715067,5.927672709192933,0.7435309594094679,44.2501175100391,25.29619601805991,134.9677254520825,0.7768271571540184,30.025660764634424,68.74
Clayey,Black Soil,7.8675344222915315,68.98663027772314,62.96201233258739,6.024617945135745,0.5129059534747435,25.40665156619291,29.262302231783476,209.9059071790034,0.5204516928156481,34.6582216115322,70.59
Clayey,Black Soil,8.006141862840245,69.32497878330132,62.1422658517045,7.182712931596818,0.552832342130872,45.63305258760825,14.320763650191992,223.91759097956592,0.631853506589873,31.502010923981533,70.46
Silty,Black Soil,8.28076158606844,63.520248531286484,48.090801141511804,15.42944738977468,0.5290818977527378,59.794652686790684,11.155611219927334,239.00704577171064,0.6379401271307961,34.836789252634134,67.63
Clayey,Black Soil,7.621384939422429,67.39180104215926,61.39605546134889,5.995745580810372,0.5505229055053233,47.68645366776528,11.245835962601253,201.88442562995795,0.5909825442702786,34.96696853852977,72.67
Silty,Black Soil,7.806253620786611,70.1397026950602,50.83316662744312,19.306536067617074,0.7635207319558258,37.04333535561486,12.61420753480399,277.32084304809337,0.6871687508874915,29.497846488213227,72.73
Clayey,Black Soil,7.914129752528927,66.94622511820765,59.37190966206662,7.574315456141029,0.8668071902807011,50.77219574565359,10.220625288572943,183.2307996359523,0.7482613686700623,29.813441516353237,70.1
Loamy,Black Soil,8.260289823122134,60.19192276823057,46.63304351576036,13.558879252470206,0.7676550657262958,28.6080748806895,10.242415492877866,148.24029151990828,0.5411329117186997,34.75873754910054,55.85
Silty,Black Soil,7.987854043926363,70.01537111882989,48.29833460858266,21.717036510247233,0.7739797444868465,38.17509338239844,26.88714165479232,119.61651615684892,0.5329208596032511,29.88241137021778,66.26
Clayey,Black Soil,8.2373570773878,66.50048664693985,59.22775515870943,7.27273148823042,0.6879441425728847,35.779051142801414,19.188935368119733,257.00330876741134,0.64280543881063,33.92084688940234,67.13
Sandy,Black Soil,7.815406895748013,69.55334686503929,36.684313002486334,32.86903386255295,0.718801562027696,30.186824881842046,26.817431588518453,107.685269792465,0.7064404118259626,34.01761992135424,71.61
Silty,Black Soil,8.159353922205783,66.61477464624734,47.15436430858938,19.46041033765796,0.8183348410836037,44.55734339040247,11.333040811213799,203.6816043890408,0.768535322211961,26.501690008170417,67.85
Sandy,Black Soil,8.180227779208353,67.37433768721486,37.25211847908812,30.122219208126744,0.5423960080229016,48.65293552250729,11.441686719973468,114.25134555305172,0.5125018701807152,25.121084752348875,61.54
Sandy,Black Soil,7.853251408502064,69.5650139829948,37.18993038840473,32.375083594590066,0.6748516148729248,50.986141247247275,23.227412221408287,137.03911357349358,0.5889606743862966,26.741093353340844,71.24
Sandy,Black Soil,8.264372662221735,60.983956497133974,29.38092930012059,31.603027197013382,0.5104724805154564,23.286866699057093,29.35720069690061,159.08895549548404,0.5795139284975013,32.69223147838134,63.73
Sandy,Black Soil,7.705687262195555,66.24663568854264,37.42723929201368,28.81939639652896,0.8075064840194333,50.98535122551152,22.878085070822614,206.06042664983167,0.5364159254478219,25.41951223431636,71.89
Clayey,Black Soil,7.792822036700965,74.68488777594384,64.09388843436182,10.59099934158202,0.800940794818161,43.29690632828986,24.961463588590643,262.3539576180275,0.7939910988076553,31.564786073315027,79.17
Clayey,Black Soil,8.428083640326049,66.280957463662,58.913084921700516,7.367872541961489,0.6860835119187567,37.28307531776784,18.788099793889046,222.5879164989051,0.5673846835531556,34.43075837744708,61.97
Silty,Black Soil,7.6974704898599375,64.40692711832504,48.55641748421861,15.85050963410643,0.822905406327603,31.436271569566404,26.318938779372345,272.2739992726872,0.7660774700627808,33.46514338690278,77.3
Silty,Black Soil,8.255041928746278,71.18926533639555,54.42357819518202,16.765687141213533,0.9209992764450308,49.13962708646453,25.528948929994492,231.2323675362143,0.6381618491822421,26.77428769469707,68.7
Silty,Black Soil,8.43738806649712,67.45026918896939,45.55758101229783,21.892688176671555,0.5824074078647186,25.269150938182477,24.51959819970591,263.557065971389,0.5129521207391035,27.13511366310672,62.58
Clayey,Black Soil,8.23280154476625,70.0585269295183,59.17360573343989,10.884921196078402,0.7951738452293864,40.3344218766512,15.950969026376411,213.00439857180322,0.6626711616475545,31.888853020500907,66.14
Silty,Black Soil,8.261121537043158,70.73322915860808,51.27918968075335,19.454039477854735,0.730778737209895,20.37326479308373,14.93357729043246,245.29234302260096,0.5480214904863719,34.91809951349364,61.25
Sandy,Black Soil,8.30007096869916,60.99178099587216,31.97683783725928,29.014943158612883,0.7775424746511431,49.32285184118699,22.31970900520358,137.60494692308322,0.5612106903886697,28.553845686857393,61.89
Clayey,Black Soil,7.505229613542912,72.83791784485398,63.95833224592986,8.879585598924116,0.5176556774701195,49.82935130924929,14.049611203304748,291.61469602387604,0.7282972280084282,28.679407513020845,81.93
Silty,Black Soil,7.805604215490215,65.2693161633808,49.22709981105368,16.042216352327117,0.9981671688136237,34.732381220273936,18.97221261909085,244.4141876405474,0.7629952285484602,33.86195780465074,72.39
Sandy,Black Soil,7.912621840848624,65.93044334186784,37.01518636008955,28.915256981778292,0.5016091318021394,44.78357349839363,17.109860208827147,258.8394662554168,0.7086854439490421,25.92990639823132,74.84
Silty,Black Soil,8.142325525905228,67.8820226694839,49.51521244028103,18.36681022920287,0.7899918937140656,42.459383518380946,21.213201888323418,220.69753331929095,0.5194560783448905,31.764679372263622,65.25
Loamy,Black Soil,8.325049410180062,68.04988999680769,54.430965676038404,13.618924320769288,0.5385291395671656,22.342037169759166,16.684766373921214,256.9793954222935,0.6494767046790362,32.07680934740916,65.09
Silty,Black Soil,7.94019899795549,69.88614964672406,51.265266251632795,18.62088339509127,0.6640963768046557,37.36077464695501,11.772008593592345,144.12239054224224,0.5442357580118852,30.982252940637387,64.31
