loan_id,loan_amount,borrower_income,land_area,crop_yield,past_delay_count,total_loans_taken,season,income_to_loan_ratio,past_delay_rate,due_date,repayment_date,delay_flag
256,161826,281055,4.13,1.48,2,6,Zaid,1.736772830076749,0.3333333333333333,05-01-2024,02-01-2024,0
257,213783,222395,2.81,3.69,3,6,Kharif,1.040283839220144,0.5,18-08-2024,18-08-2024,0
258,96559,60699,7.93,3.83,3,1,Kharif,0.6286208432150292,3,30-05-2024,23-07-2024,1
259,144481,265400,1.33,4.75,0,1,Kharif,1.8369197333905496,0,26-11-2024,24-11-2024,0
260,58067,223757,4.75,3.4,2,6,Kharif,3.8534279366938193,0.3333333333333333,22-05-2024,19-05-2024,0
261,241427,111929,5.26,2.59,1,5,Kharif,0.46361426021116114,0.2,17-10-2024,16-10-2024,0
262,83133,123861,1.84,1.85,0,7,Zaid,1.489913752661398,0,11-06-2024,10-06-2024,0
263,40609,495346,3.79,4.9,1,1,Rabi,12.197936418035411,1,07-10-2024,03-10-2024,0
264,49984,168947,6.26,1.56,4,4,Rabi,3.3800216069142124,1,25-01-2024,21-01-2024,0
265,268289,295127,5.04,3.02,3,5,Rabi,1.1000339186474286,0.6,12-01-2024,09-01-2024,0
266,228524,255342,5.31,2.76,3,7,Kharif,1.1173531007684094,0.42857142857142855,08-06-2024,04-06-2024,0
267,80545,284555,3.97,2.55,4,3,Zaid,3.5328698243218075,1.3333333333333333,22-09-2024,22-09-2024,0
268,270497,498893,9.95,1.23,0,7,Rabi,1.844356869022577,0,23-03-2024,23-03-2024,0
269,180866,242660,1.65,2.21,2,7,Zaid,1.3416562538011567,0.2857142857142857,20-03-2024,17-03-2024,0
270,61568,147539,6.52,1.92,4,7,Kharif,2.396358497920998,0.5714285714285714,03-11-2024,30-10-2024,0
271,294555,299062,7.38,4.17,4,3,Rabi,1.0153010473426016,1.3333333333333333,07-01-2024,05-01-2024,0
272,119853,81174,7.47,4.08,1,6,Zaid,0.6772796675928012,0.16666666666666666,06-08-2024,02-08-2024,0
273,136981,284213,2.97,4.04,1,7,Zaid,2.074835196,0.14285714285714285,05-03-2024,01-03-2024,0
274,173812,371497,2.79,4.9,1,5,Zaid,2.1373495500886013,0.2,21-06-2024,18-06-2024,0
275,155870,334564,8.52,1.39,1,6,Zaid,2.146429717071919,0.16666666666666666,14-07-2024,13-07-2024,0
276,245019,476577,5.02,2.5,3,5,Kharif,1.945061403401369,0.6,11-02-2024,07-02-2024,0
277,215113,429504,9.58,4.15,0,1,Zaid,1.9966436245136276,0,08-05-2024,07-05-2024,0
278,23631,187244,3.15,4.72,3,5,Zaid,7.9236595996783885,0.6,10-10-2024,08-10-2024,0
279,244033,471818,4.78,1.91,0,4,Zaid,1.9334188408944692,0,08-12-2024,04-12-2024,0
280,116722,490900,7.51,3.05,4,5,Rabi,4.2057195730025185,0.8,18-07-2024,18-07-2024,0
281,83530,479440,1.18,1.29,0,5,Zaid,5.739734227223752,0,27-05-2024,23-05-2024,0
282,114439,488073,4.89,4.97,3,7,Zaid,4.264918428158233,0.42857142857142855,29-07-2024,27-07-2024,0
283,84027,209210,4.42,3.2,1,6,Zaid,2.489794946862318,0.16666666666666666,20-04-2024,17-04-2024,0
284,168702,111063,7.81,3.5,1,7,Kharif,0.6583383718035353,0.14285714285714285,18-02-2024,15-02-2024,0
285,117661,450195,7.86,3.58,1,7,Rabi,3.8262040948147646,0.14285714285714285,08-07-2024,07-07-2024,0
286,54964,468443,5.01,1.46,4,5,Kharif,8.522723964776945,0.8,08-06-2024,05-06-2024,0
287,115457,238938,0.92,1.44,1,7,Rabi,2.0694977350875217,0.14285714285714285,01-06-2024,30-05-2024,0
288,205165,367563,4.19,1.65,3,6,Kharif,1.791548266029781,0.5,31-07-2024,28-07-2024,0
289,104080,302791,9.93,3.69,0,4,Zaid,2.9092140661029977,0,20-08-2024,19-08-2024,0
290,179116,437732,9.79,3.99,3,3,Kharif,2.4438464458786484,1,12-09-2024,10-09-2024,0
291,209784,93541,5.63,3.91,1,5,Zaid,0.4458919650688327,0.2,31-07-2024,28-07-2024,0
292,175930,229761,2.53,3.02,3,5,Zaid,1.3059796509975559,0.6,04-10-2024,02-10-2024,0
293,47044,117260,7.56,3.45,2,7,Rabi,2.4925601564492816,0.2857142857142857,30-01-2024,27-01-2024,0
294,281486,321640,7.73,1.64,1,2,Kharif,1.1426500785118976,0.5,23-05-2024,23-05-2024,0
295,75147,141396,8.87,2.11,2,2,Rabi,1.8815920795241328,1,19-12-2024,17-12-2024,0
296,88056,184153,7.55,4.26,2,3,Rabi,2.091316889252294,0.6666666666666666,06-03-2024,06-03-2024,0
297,87695,481116,5.62,3.1,1,2,Kharif,5.486242089,0.5,09-11-2024,06-11-2024,0
298,46832,244509,2.42,4.83,0,4,Rabi,5.220981380252819,0,15-03-2024,13-03-2024,0
299,240894,317254,4.97,3.01,1,4,Rabi,1.3169858942107318,0.25,20-04-2024,16-04-2024,0
300,254627,157539,7.91,1.87,1,5,Kharif,0.6187050077171706,0.2,17-08-2024,13-08-2024,0
301,229717,314167,2.19,1.12,3,4,Rabi,1.3676262531723817,0.75,26-02-2024,22-02-2024,0
302,88099,479276,6.6,1.26,1,7,Zaid,5.440197959114179,0.14285714285714285,10-09-2024,09-09-2024,0
303,36029,296353,6.22,1.09,2,1,Zaid,8.22540176,2,14-11-2024,12-11-2024,0
304,62092,374683,7.96,3.83,3,3,Zaid,6.034320041229144,1,21-06-2024,18-06-2024,0
305,287613,340998,7.49,1.94,3,1,Rabi,1.1856140021487207,3,07-09-2024,09-10-2024,1
306,262634,459400,9.36,3.57,0,6,Zaid,1.7492023119626552,0,16-09-2024,13-09-2024,0
307,50447,178046,1.62,2.64,3,3,Kharif,3.5293674549527227,1,24-12-2024,24-12-2024,0
308,23471,288404,2.25,2.45,1,3,Kharif,12.287674151080056,0.3333333333333333,16-04-2024,16-04-2024,0
309,157469,278981,3.09,3.07,4,3,Rabi,1.7716566435298375,1.3333333333333333,01-09-2024,30-08-2024,0
310,103369,337266,4.58,4.49,4,5,Zaid,3.262738345151835,0.8,18-02-2024,14-02-2024,0
311,264809,468495,5.09,1.53,3,6,Zaid,1.769180805788323,0.5,18-08-2024,17-08-2024,0
312,284983,118920,0.57,1.23,3,4,Zaid,0.4172880487608033,0.75,06-07-2024,10-08-2024,1
313,87155,457191,4.98,1.05,3,2,Zaid,5.245723136939935,1.5,07-12-2024,04-12-2024,0
314,151234,477958,9.11,2,1,1,Zaid,3.1603872145152545,1,23-07-2024,20-07-2024,0
315,61800,146044,8.6,1.19,1,2,Rabi,2.3631715210355986,0.5,28-12-2024,28-12-2024,0
316,37073,414448,7.83,1.35,1,3,Zaid,11.179240957030723,0.3333333333333333,27-05-2024,23-05-2024,0
317,70601,445755,7.98,3.5,4,2,Kharif,6.313720768827637,2,21-01-2024,20-01-2024,0
318,269430,477737,2.32,2.35,2,1,Kharif,1.773139590988383,2,06-12-2024,03-12-2024,0
319,101912,187660,1.58,1.6,3,7,Zaid,1.8413925739853991,0.42857142857142855,22-11-2024,22-11-2024,0
320,226487,147852,2.66,2.62,2,1,Kharif,0.6528056797961914,2,26-03-2024,18-05-2024,1
321,279013,362813,4.85,2.94,4,5,Kharif,1.3003444283958094,0.8,02-01-2024,02-01-2024,0
322,141673,115633,8.69,2.84,3,7,Kharif,0.8161964523938929,0.42857142857142855,20-10-2024,17-10-2024,0
323,90202,98777,9.79,4.18,0,7,Rabi,1.0950644109886698,0,03-10-2024,30-09-2024,0
324,225977,113870,7.71,4.02,4,7,Kharif,0.5039008394659633,0.5714285714285714,01-08-2024,29-07-2024,0
325,20781,164586,9.49,3.24,3,2,Zaid,7.920023098022232,1.5,06-03-2024,06-03-2024,0
326,173335,325709,3.76,2.13,1,4,Rabi,1.8790723166123402,0.25,14-08-2024,11-08-2024,0
327,177462,400808,4.28,1.37,4,3,Kharif,2.258556761447521,1.3333333333333333,23-09-2024,20-09-2024,0
328,81001,230231,3.23,4.17,3,5,Zaid,2.842322934284762,0.6,25-03-2024,25-03-2024,0
329,191918,269055,9.02,3.08,3,4,Kharif,1.4019268645984222,0.75,24-09-2024,23-09-2024,0
330,26530,323260,9.11,2.11,0,4,Rabi,12.184696569920844,0,08-05-2024,04-05-2024,0
331,299215,70074,3.48,4.19,2,1,Rabi,0.23419280450512173,2,12-01-2024,27-01-2024,1
332,74400,206222,5.11,1.49,4,2,Rabi,2.7718010752688174,2,16-09-2024,13-09-2024,0
333,218137,76170,2.04,1.05,0,3,Zaid,0.3491842282602218,0,18-12-2024,15-12-2024,0
334,175289,311501,4.1,4.89,3,5,Kharif,1.7770710084489043,0.6,21-09-2024,18-09-2024,0
335,115665,181717,7.25,2.26,2,2,Kharif,1.5710629836164787,1,29-12-2024,26-12-2024,0
336,63732,262695,5.2,4.31,3,6,Kharif,4.121869704387121,0.5,03-10-2024,30-09-2024,0
337,236823,141353,1.46,1.96,3,2,Zaid,0.5968719254464304,1.5,10-02-2024,05-04-2024,1
338,164302,472225,7.61,3.6,0,5,Kharif,2.874128129907122,0,17-04-2024,15-04-2024,0
339,209139,208588,6.92,2.3,3,7,Kharif,0.9973653885693247,0.42857142857142855,19-07-2024,16-07-2024,0
340,48795,236368,8.45,2.12,2,4,Rabi,4.844102879393381,0.5,29-10-2024,25-10-2024,0
341,206339,467168,7.78,4.15,4,7,Zaid,2.264079984879252,0.5714285714285714,28-07-2024,26-07-2024,0
342,87990,108810,1.55,2.79,3,5,Kharif,1.236617797476986,0.6,23-11-2024,21-11-2024,0
343,197810,62109,5.05,1.07,1,6,Zaid,0.3139831151104595,0.16666666666666666,02-08-2024,02-08-2024,0
344,35282,289017,7.14,4.36,4,7,Rabi,8.191627458760841,0.5714285714285714,24-07-2024,24-07-2024,0
345,293146,326091,8.38,2.13,3,6,Zaid,1.1123842726832363,0.5,29-04-2024,25-04-2024,0
346,230748,495091,1.42,1.97,0,4,Zaid,2.1455917277722882,0,29-03-2024,27-03-2024,0
347,115028,192312,3.35,3.97,3,3,Zaid,1.6718711965782245,1,08-03-2024,05-03-2024,0
348,296993,393912,3.64,2.36,4,6,Kharif,1.3263342907071884,0.6666666666666666,06-06-2024,03-06-2024,0
349,205378,378458,9.96,4.42,4,5,Rabi,1.8427387548812433,0.8,30-10-2024,27-10-2024,0
350,64900,486162,5.14,3.95,0,5,Rabi,7.490939907550077,0,19-11-2024,17-11-2024,0
351,291312,362023,9.58,1.1,3,6,Kharif,1.2427328774647113,0.5,16-03-2024,16-03-2024,0
352,147795,138668,2.12,4.79,3,1,Kharif,0.9382455428126797,3,05-06-2024,30-07-2024,1
353,48803,199302,5.37,1.42,3,5,Zaid,4.083806323,0.6,07-03-2024,04-03-2024,0
354,299713,323334,9.85,2.08,0,2,Rabi,1.0788120635407874,0,01-03-2024,27-02-2024,0
355,155450,90583,2.77,2.88,0,5,Kharif,0.5827146992602122,0,18-04-2024,18-04-2024,0
356,246727,123869,6.3,2.12,0,5,Zaid,0.502048823,0,07-07-2024,07-07-2024,0
357,270736,370701,8.42,4.38,0,2,Zaid,1.369234235565274,0,21-10-2024,17-10-2024,0
358,285972,166656,2.58,2.59,0,1,Kharif,0.5827703411522807,0,09-12-2024,05-12-2024,0
359,90448,54648,8.27,3.13,2,7,Zaid,0.6041924641783124,0.2857142857142857,01-07-2024,01-07-2024,0
360,42054,120028,6.92,1.18,2,5,Rabi,2.8541399153469347,0.4,06-05-2024,02-05-2024,0
361,212512,487415,4.51,2.64,4,5,Kharif,2.2935881267881344,0.8,18-04-2024,15-04-2024,0
362,223196,249919,3.32,3.87,3,2,Zaid,1.1197288481872436,1.5,08-01-2024,08-01-2024,0
363,229754,173053,0.99,2.03,0,7,Rabi,0.7532099549953428,0,05-12-2024,04-12-2024,0
364,58211,263981,8.1,3.65,4,3,Zaid,4.5348989022693305,1.3333333333333333,26-08-2024,23-08-2024,0
365,119239,391075,9.05,2.62,2,7,Rabi,3.279757461904243,0.2857142857142857,10-02-2024,09-02-2024,0
366,161130,305948,0.6,3.54,0,1,Rabi,1.8987649723825482,0,08-02-2024,05-02-2024,0
367,276453,372202,7.54,3.12,2,6,Zaid,1.3463482038538197,0.3333333333333333,22-10-2024,21-10-2024,0
368,269768,209741,5.56,2.8,4,7,Rabi,0.7774865810622461,0.5714285714285714,22-12-2024,18-12-2024,0
369,188509,258944,2.55,2.87,0,6,Zaid,1.3736426377520436,0,10-10-2024,06-10-2024,0
370,168586,433395,6.89,2.1,4,6,Rabi,2.5707650694600974,0.6666666666666666,01-05-2024,28-04-2024,0
371,193921,412271,8.31,4.43,0,7,Kharif,2.1259739790945797,0,23-01-2024,21-01-2024,0
372,215119,490991,4.03,3.4,3,4,Kharif,2.282415779173388,0.75,15-06-2024,14-06-2024,0
373,88803,482548,8.96,2.38,3,3,Rabi,5.433915520872042,1,05-06-2024,04-06-2024,0
374,37297,314155,0.56,2.54,2,6,Rabi,8.423063517172963,0.3333333333333333,31-10-2024,31-10-2024,0
375,228559,141575,9.89,2.82,3,1,Zaid,0.6194243061966495,3,30-12-2024,22-02-2025,1
376,170871,410890,5.55,1.54,1,3,Zaid,2.4046795535813565,0.3333333333333333,28-12-2024,26-12-2024,0
377,228434,207489,3.48,1.59,4,6,Zaid,0.9083104966861325,0.6666666666666666,01-05-2024,27-04-2024,0
378,173124,254923,3.48,4.55,3,2,Zaid,1.4724879277281024,1.5,19-07-2024,19-07-2024,0
379,251312,109500,9.72,4.09,4,5,Zaid,0.43571337620169354,0.8,31-10-2024,27-10-2024,0
380,28556,311973,2.85,4.35,2,2,Zaid,10.924954475416724,1,19-12-2024,15-12-2024,0
381,207954,251465,1.05,2.37,3,5,Kharif,1.2092337728536118,0.6,26-10-2024,24-10-2024,0
382,139619,397520,6.01,1.56,2,5,Kharif,2.8471769601558528,0.4,20-04-2024,19-04-2024,0
383,46762,194355,4.32,4.98,3,2,Zaid,4.156259355887259,1.5,13-04-2024,13-04-2024,0
384,195767,286281,4.88,3.92,3,5,Kharif,1.462355759653057,0.6,24-05-2024,20-05-2024,0
385,259779,404165,2.66,4.86,4,2,Rabi,1.5558032019524288,2,23-09-2024,19-09-2024,0
386,96021,209380,7.59,3.2,4,1,Zaid,2.180564668,4,02-07-2024,26-07-2024,1
387,86093,210761,9.47,1.6,2,2,Kharif,2.4480619794872984,1,30-10-2024,27-10-2024,0
388,58635,499331,8.7,3.35,1,4,Zaid,8.515920525283533,0.25,11-04-2024,09-04-2024,0
389,284598,333022,6.25,4.67,2,2,Zaid,1.1701487712492709,1,27-06-2024,23-06-2024,0
390,133613,250410,4.37,4.31,3,7,Rabi,1.8741439829956665,0.42857142857142855,30-12-2024,28-12-2024,0
391,170575,175438,1.54,4.42,0,1,Zaid,1.0285094533196542,0,12-08-2024,10-08-2024,0
392,60510,230005,2.93,1.12,4,7,Zaid,3.801107254999174,0.5714285714285714,26-07-2024,25-07-2024,0
393,178175,299877,7.03,3.89,1,2,Kharif,1.6830475655956223,0.5,15-11-2024,11-11-2024,0
394,163016,365031,7.46,3.11,2,3,Kharif,2.2392341856014135,0.6666666666666666,20-09-2024,19-09-2024,0
395,293734,191958,0.92,2.37,4,1,Kharif,0.6535096379717704,4,06-02-2024,23-02-2024,1
396,62727,390615,7.8,3.63,0,4,Kharif,6.227222727055335,0,04-02-2024,03-02-2024,0
397,166110,495543,4.29,3.89,3,6,Zaid,2.983221961350912,0.5,23-12-2024,21-12-2024,0
398,269415,205394,6.5,3.31,1,5,Kharif,0.7623703208804261,0.2,01-03-2024,28-02-2024,0
399,225157,72031,6.98,1.45,1,2,Rabi,0.3199145485150362,0.5,23-05-2024,04-07-2024,1
400,256731,285841,1.19,2.61,3,2,Zaid,1.1133871639965567,1.5,21-10-2024,19-10-2024,0
401,88487,198694,9.33,2.62,2,6,Rabi,2.2454597850531717,0.3333333333333333,08-08-2024,04-08-2024,0
402,149936,458808,2.58,1.13,2,5,Zaid,3.060025610927329,0.4,01-10-2024,01-10-2024,0
403,298710,188262,8.74,2.82,3,6,Rabi,0.6302500753238928,0.5,21-02-2024,18-02-2024,0
404,20159,193217,2.8,3.86,3,5,Kharif,9.584652016469072,0.6,30-11-2024,27-11-2024,0
405,250604,237450,7.87,2.09,1,2,Zaid,0.9475108138736812,0.5,04-09-2024,03-09-2024,0
406,199838,96154,3.08,2.61,0,7,Kharif,0.481159739,0,28-08-2024,27-08-2024,0
407,267644,475113,7.29,3.37,0,7,Rabi,1.7751677601590172,0,28-03-2024,27-03-2024,0
408,230695,203512,3.73,4.76,4,4,Kharif,0.8821690977264354,1,18-05-2024,18-05-2024,0
409,39008,252346,3.07,4.37,3,4,Rabi,6.469083264971288,0.75,09-04-2024,08-04-2024,0
410,133550,486364,4.51,2.51,3,3,Rabi,3.6418120554099587,1,04-07-2024,03-07-2024,0
411,251324,374512,9.34,4.38,1,7,Rabi,1.4901561331190019,0.14285714285714285,23-01-2024,19-01-2024,0
412,163252,148538,6.83,4.86,3,3,Kharif,0.909869404,1,29-09-2024,26-09-2024,0
413,131022,104040,3.33,1.42,2,3,Kharif,0.7940651188350049,0.6666666666666666,19-05-2024,15-05-2024,0
414,299652,203077,9.59,3,0,3,Zaid,0.6777094763258713,0,29-10-2024,28-10-2024,0
415,126239,285469,7.82,1.01,0,5,Kharif,2.261337621495734,0,28-07-2024,24-07-2024,0
416,176044,161715,8.58,1.85,0,6,Rabi,0.9186055758787576,0,05-11-2024,05-11-2024,0
417,234764,107505,4.25,4.72,3,2,Zaid,0.45792796169770494,1.5,03-01-2024,04-02-2024,1
418,265739,370427,4.25,3.85,0,4,Rabi,1.3939504551458386,0,21-01-2024,18-01-2024,0
419,184074,338816,1.56,3.06,3,7,Zaid,1.840651043,0.42857142857142855,22-02-2024,21-02-2024,0
420,213069,340316,4.1,2.35,0,4,Zaid,1.5972102933791401,0,17-05-2024,15-05-2024,0
421,202885,281440,9.11,2.07,4,3,Kharif,1.3871897873179386,1.3333333333333333,15-08-2024,14-08-2024,0
422,297337,273461,7.74,2.82,0,4,Kharif,0.919700542,0,04-07-2024,01-07-2024,0
423,286010,213317,0.66,4.08,0,2,Zaid,0.7458375581273382,0,13-05-2024,09-05-2024,0
424,49336,353136,7.52,1.89,0,6,Zaid,7.157775255,0,12-01-2024,10-01-2024,0
425,206740,464179,5.71,4.52,2,1,Rabi,2.245230725,2,08-06-2024,06-06-2024,0
426,239911,339750,7.91,2.83,2,4,Kharif,1.4161501556827323,0.5,13-04-2024,11-04-2024,0
427,245180,419128,9.41,3.41,4,7,Rabi,1.7094705930336895,0.5714285714285714,03-05-2024,30-04-2024,0
428,258083,162217,9.91,1.96,3,2,Kharif,0.6285458554031067,1.5,26-11-2024,15-12-2024,1
429,81215,236907,7.88,1.82,1,4,Rabi,2.917035030474666,0.25,17-07-2024,16-07-2024,0
430,133688,358617,3.49,2.1,4,5,Zaid,2.6824920710908984,0.8,25-12-2024,22-12-2024,0
431,289150,299243,6.61,4.24,3,6,Zaid,1.034905758,0.5,03-08-2024,31-07-2024,0
432,38990,402414,7.22,1.25,0,2,Kharif,10.320954090792512,0,05-01-2024,02-01-2024,0
433,288083,163000,4.75,1.54,1,6,Rabi,0.5658091591659348,0.16666666666666666,13-08-2024,09-08-2024,0
434,255796,178557,1.22,2.1,1,6,Kharif,0.698044535,0.16666666666666666,20-07-2024,16-07-2024,0
435,63527,389371,9.03,3.7,0,3,Kharif,6.129220646339352,0,28-11-2024,27-11-2024,0
436,128042,104110,2.8,4.84,3,3,Kharif,0.8130925789975164,1,08-09-2024,06-09-2024,0
437,297593,388365,5.91,2.04,0,2,Zaid,1.3050206154042603,0,19-01-2024,18-01-2024,0
438,148389,239699,8.38,3.93,4,2,Zaid,1.6153421075686203,2,29-09-2024,27-09-2024,0
439,296266,468036,9.55,4.87,4,2,Zaid,1.5797830328151052,2,08-01-2024,05-01-2024,0
440,131086,499962,6.83,1.65,1,6,Kharif,3.813999969485681,0.16666666666666666,02-04-2024,30-03-2024,0
441,97960,396532,0.59,2.43,3,2,Kharif,4.047897100857493,1.5,11-09-2024,09-09-2024,0
442,175604,178727,8.18,1.71,2,6,Rabi,1.0177843329309126,0.3333333333333333,10-04-2024,08-04-2024,0
443,253820,286994,9,1,3,1,Kharif,1.1306989204948388,3,04-09-2024,02-11-2024,1
444,75841,440642,5.2,3.05,0,3,Zaid,5.8100763439300644,0,26-04-2024,24-04-2024,0
445,23696,176310,5.98,2.43,1,5,Rabi,7.440496286293045,0.2,25-04-2024,21-04-2024,0
446,268922,378785,6.74,1.96,1,2,Rabi,1.4085310982366634,0.5,30-12-2024,27-12-2024,0
447,249206,473177,8.48,4.01,4,2,Rabi,1.8987383931366018,2,11-07-2024,11-07-2024,0
448,54540,207608,9.53,3.33,2,3,Zaid,3.8065273193986067,0.6666666666666666,28-05-2024,26-05-2024,0
449,211051,307906,3.18,2.41,1,5,Rabi,1.458917512828653,0.2,11-05-2024,10-05-2024,0
450,277927,482680,3.31,3.38,3,6,Kharif,1.7367150366822943,0.5,19-11-2024,18-11-2024,0
451,198048,403646,8.2,4.34,4,4,Zaid,2.038122071,1,24-01-2024,23-01-2024,0
452,167745,172808,4.9,1.18,3,7,Rabi,1.0301827178157321,0.42857142857142855,30-12-2024,26-12-2024,0
453,274205,349188,7.77,1,0,4,Kharif,1.2734559909556717,0,23-02-2024,19-02-2024,0
454,259241,269526,2.43,1.04,3,3,Rabi,1.0396735084342368,1,27-06-2024,24-06-2024,0
455,228859,161435,2.63,3.65,0,5,Zaid,0.7053906553816979,0,08-12-2024,07-12-2024,0
456,212029,478733,8.27,2.01,2,6,Zaid,2.2578656693188197,0.3333333333333333,03-07-2024,01-07-2024,0
457,158286,277189,4.35,1.88,4,6,Kharif,1.751190882326927,0.6666666666666666,28-05-2024,28-05-2024,0
458,196118,322158,7.66,1.08,1,7,Rabi,1.642674308,0.14285714285714285,10-09-2024,10-09-2024,0
459,225776,365018,6.47,2.93,0,4,Rabi,1.6167263128056126,0,17-02-2024,14-02-2024,0
460,271514,454372,5.82,4.12,0,3,Rabi,1.6734754009001378,0,18-10-2024,18-10-2024,0
461,292872,407246,8.36,3.79,2,6,Kharif,1.390525553825562,0.3333333333333333,01-01-2024,31-12-2023,0
462,53276,151968,0.79,1.21,0,5,Rabi,2.852466401381485,0,10-03-2024,07-03-2024,0
463,62291,478276,8.64,3.8,3,7,Kharif,7.678091538103418,0.42857142857142855,18-04-2024,18-04-2024,0
464,125410,387369,2.05,4.14,3,2,Rabi,3.088820668208277,1.5,04-12-2024,02-12-2024,0
465,54675,331063,8.08,3.46,1,5,Rabi,6.055107453132145,0.2,03-09-2024,31-08-2024,0
466,108791,209034,5.26,3.82,0,1,Zaid,1.921427324,0,16-06-2024,14-06-2024,0
467,151060,199696,3.43,2.93,4,6,Rabi,1.321964782205746,0.6666666666666666,26-05-2024,23-05-2024,0
468,203887,54986,8.85,4.24,3,4,Kharif,0.26968860201974626,0.75,30-05-2024,05-06-2024,1
469,39477,460482,5.26,1.28,2,2,Rabi,11.664564176609165,1,28-09-2024,26-09-2024,0
470,293586,358433,2.85,1.65,0,1,Kharif,1.2208790609906468,0,12-01-2024,08-01-2024,0
471,79722,142036,3.85,3.49,0,5,Zaid,1.7816412031810542,0,26-02-2024,23-02-2024,0
472,174692,313031,7.95,2.14,0,3,Zaid,1.7919023195109107,0,01-08-2024,28-07-2024,0
473,104526,451062,9.47,3.57,2,6,Kharif,4.315309109695195,0.3333333333333333,04-09-2024,01-09-2024,0
474,109116,301671,3.13,2.73,0,2,Kharif,2.764681623226658,0,02-03-2024,27-02-2024,0
475,249577,236384,1.48,3.19,3,6,Kharif,0.947138558,0.5,17-06-2024,13-06-2024,0
476,148467,457472,3.79,2.59,2,3,Rabi,3.081304262900173,0.6666666666666666,22-09-2024,21-09-2024,0
477,52088,260722,3.05,2.15,1,6,Rabi,5.005413914913224,0.16666666666666666,22-01-2024,21-01-2024,0
478,117718,372854,2.14,4.7,3,3,Kharif,3.167349088499635,1,10-02-2024,07-02-2024,0
479,215691,111842,6.42,3.59,4,2,Kharif,0.5185288213230964,2,18-11-2024,28-11-2024,1
480,185582,313450,6.92,3.83,0,3,Rabi,1.6890107876841505,0,09-04-2024,07-04-2024,0
481,71707,330833,8.73,4.79,1,1,Kharif,4.6136778836096894,1,22-09-2024,18-09-2024,0
482,166510,360586,7.5,4.53,2,6,Zaid,2.1655516185214103,0.3333333333333333,21-12-2024,20-12-2024,0
483,104381,299880,0.98,3.51,4,4,Rabi,2.8729366455580996,1,07-01-2024,07-01-2024,0
484,273091,377762,9.6,2.6,4,6,Zaid,1.3832824955783969,0.6666666666666666,15-04-2024,15-04-2024,0
485,102289,166506,4.62,1.37,2,5,Zaid,1.6277996656531983,0.4,06-05-2024,06-05-2024,0
486,282043,241758,8.26,3.05,2,2,Rabi,0.8571671695450693,1,04-09-2024,01-09-2024,0
487,64816,54138,6.56,1.97,3,5,Kharif,0.8352567267341398,0.6,16-06-2024,16-06-2024,0
488,63764,173030,0.98,4.65,0,1,Zaid,2.7136001505551723,0,09-03-2024,07-03-2024,0
489,25039,202353,1.09,2.84,2,6,Kharif,8.081512839969648,0.3333333333333333,09-11-2024,09-11-2024,0
490,106346,379231,1.27,4.81,1,2,Rabi,3.5660109454046225,0.5,07-02-2024,05-02-2024,0
491,297068,163143,2.4,3.47,0,7,Kharif,0.5491772927410559,0,31-03-2024,29-03-2024,0
492,102409,73248,9.25,3.34,0,7,Kharif,0.7152496362624379,0,10-10-2024,10-10-2024,0
493,163927,135178,4.82,3.52,2,3,Zaid,0.8246231554289409,0.6666666666666666,06-07-2024,05-07-2024,0
494,200903,224499,5.58,1.58,3,2,Zaid,1.117449714538857,1.5,19-12-2024,17-12-2024,0
495,289496,260124,3.36,3.01,4,3,Kharif,0.8985409124823832,1.3333333333333333,05-11-2024,03-12-2024,1
496,219886,188368,7.76,2.64,1,1,Zaid,0.8566620885367873,1,11-04-2024,07-04-2024,0
497,287247,337644,1.17,1.74,4,2,Rabi,1.175448307554126,2,18-04-2024,08-06-2024,1
498,167026,394866,8.16,1.03,3,4,Zaid,2.364099002550501,0.75,09-10-2024,08-10-2024,0
499,154678,369764,7.55,1.31,0,5,Kharif,2.390540348336544,0,06-11-2024,02-11-2024,0
500,82061,285497,4.05,2.09,0,1,Zaid,3.479082633650577,0,31-07-2024,27-07-2024,0
501,151208,67413,5.76,3.01,0,6,Rabi,0.44582958573620446,0,17-09-2024,16-09-2024,0
502,96240,285595,8.66,3.99,0,7,Kharif,2.9675290939318373,0,01-08-2024,01-08-2024,0
503,283844,405926,2.2,3.78,4,1,Zaid,1.4301024506419018,4,03-09-2024,17-10-2024,1
504,266356,173364,7.46,3.06,0,6,Rabi,0.6508732673564703,0,27-07-2024,25-07-2024,0
505,172185,149977,6.53,3.33,1,1,Rabi,0.8710224467868862,1,21-08-2024,18-08-2024,0
506,281798,381310,4.21,1.94,3,3,Kharif,1.353132386,1,16-05-2024,16-05-2024,0
507,56320,99170,6.95,2.65,1,1,Zaid,1.7608309659090908,1,19-12-2024,17-12-2024,0
508,253612,237125,5.97,1.09,4,1,Zaid,0.9349912464709872,4,01-09-2024,04-10-2024,1
509,57158,134607,9.81,3.05,4,5,Rabi,2.3549984254172642,0.8,08-10-2024,08-10-2024,0
510,297954,448342,7.84,4.81,0,1,Kharif,1.504735630332199,0,02-03-2024,02-03-2024,0
511,59082,377192,6.9,2.63,4,5,Kharif,6.384211773467384,0.8,08-10-2024,05-10-2024,0
512,256187,92056,5.59,4.34,0,6,Zaid,0.3593312697365596,0,01-12-2024,01-12-2024,0
513,63954,283192,5.55,3.04,2,2,Zaid,4.428057666447759,1,27-09-2024,25-09-2024,0
